step,loss,embedding_grad_l1_norm,embedding_grad_l2_norm,output_proj_grad_l1_norm,output_proj_grad_l2_norm,embedding_grad_mean,output_proj_grad_mean,embedding_grad_abs_mean,output_proj_grad_abs_mean
483,0.0,159.31024169921875,0.06261055916547775,386.36273193359375,0.5872345566749573,1.3123183095764546e-15,-3.3321520591595225e-14,9.495630365563557e-06,3.750271844182862e-06
484,0.0,140.5125274658203,0.054589077830314636,382.86883544921875,0.5533832907676697,-2.0903417885520525e-15,3.33859730226177e-13,8.375199286092538e-06,3.7163579236221267e-06
485,0.0,153.83340454101562,0.05951869860291481,312.9134521484375,0.19097928702831268,1.7876325419940997e-15,-8.614822176037154e-16,9.1691854322562e-06,3.037328497157432e-06
486,0.0,153.44815063476562,0.059731826186180115,306.6891174316406,0.21609611809253693,-5.460042140637e-16,-6.8769558901886785e-15,9.146222510025837e-06,2.9769112188660074e-06
487,0.0,151.27235412597656,0.05951301008462906,291.682373046875,0.2102002054452896,1.539133404060422e-15,-1.2157365424360854e-15,9.01653493201593e-06,2.8312467748037307e-06
488,0.0,149.0789031982422,0.05857602506875992,283.57049560546875,0.17172563076019287,-2.360091289066446e-15,6.086663562488576e-15,8.885795068636071e-06,2.7525079531187657e-06
489,0.0,171.1315155029297,0.06844200938940048,309.2493896484375,0.20630662143230438,1.6237011735142914e-15,-5.270593057588209e-15,1.0200233191426378e-05,3.0017629342182772e-06
490,0.0,157.84483337402344,0.06356944143772125,294.290283203125,0.2033090889453888,-1.227316859253591e-15,1.0699950582677975e-14,9.40828522288939e-06,2.8565607408381766e-06
491,0.0,150.85006713867188,0.058738842606544495,333.5908508300781,0.2775891125202179,-2.0942449163730004e-15,5.3117534378139056e-14,8.991364666144364e-06,3.2380360153183574e-06
492,0.0,143.11346435546875,0.055913928896188736,361.8035888671875,0.43216633796691895,1.1223660889569942e-15,-3.3017693261546896e-14,8.530227205483243e-06,3.5118860068905633e-06
493,0.0,164.7664031982422,0.06518413126468658,321.44757080078125,0.1895650029182434,1.523954573645625e-15,5.419922255683711e-14,9.820842933550011e-06,3.1201657293422613e-06
494,0.0,155.01596069335938,0.06099178269505501,329.4627380371094,0.36298590898513794,1.5482407023093003e-15,-3.4363239403094716e-15,9.239671271643601e-06,3.1979659524949966e-06
495,0.0,148.43441772460938,0.05925682187080383,287.1526794433594,0.18956737220287323,3.0444397003392965e-16,-3.3860389823627728e-15,8.847380740917288e-06,2.7872788450622465e-06
496,0.0,146.3818359375,0.057410165667533875,288.327392578125,0.20583505928516388,7.155734338404329e-16,-1.0263913268024512e-14,8.725037332624197e-06,2.7986811801383737e-06
497,0.0,163.44839477539062,0.06186748296022415,310.69036865234375,0.22128845751285553,2.0391674460107367e-15,9.954434534152103e-15,9.742283509694971e-06,3.0157498258631676e-06
498,0.0,163.01828002929688,0.0642077773809433,324.109130859375,0.25280776619911194,-1.77115266897232e-15,2.5426155389582546e-14,9.716646673041396e-06,3.1460006084671477e-06
499,0.0,159.17739868164062,0.06076301634311676,301.6903076171875,0.2240351289510727,-3.191891195797325e-16,4.49318994554318e-14,9.487712304689921e-06,2.928389903900097e-06
500,0.0,178.8155517578125,0.06878165900707245,364.28692626953125,0.31841474771499634,1.5365313188464569e-15,-2.088200997481162e-14,1.065823744283989e-05,3.535990799719002e-06
501,0.0,146.0686492919922,0.05634812265634537,363.38897705078125,0.4642169773578644,-1.1501216645726231e-15,1.885614873877589e-13,8.706369953870308e-06,3.5272746572445612e-06
502,0.0,146.8511505126953,0.056595683097839355,271.6929931640625,0.1936803013086319,1.5460722979643293e-15,1.0244985469785167e-14,8.753010661166627e-06,2.637217676237924e-06
503,0.0,156.3776092529297,0.06129981577396393,333.75579833984375,0.31142866611480713,1.6861512186494565e-15,3.295328487623768e-14,9.320831850345712e-06,3.239636953367153e-06
504,0.0,159.3170166015625,0.064274862408638,296.88775634765625,0.18346461653709412,-7.88865500700453e-16,6.177698852011205e-15,9.496034181211144e-06,2.881773298213375e-06
505,0.0,162.61749267578125,0.06248147040605545,382.6724853515625,0.5235432982444763,-2.9542340795885025e-15,1.5507245417238288e-14,9.692757885204628e-06,3.7144520774745615e-06
506,0.0,153.35202026367188,0.05994122475385666,294.02490234375,0.18946421146392822,-4.2544093248331194e-16,1.9072671366511182e-14,9.140492693404667e-06,2.85398482446908e-06
507,0.0,150.47512817382812,0.05867689475417137,275.4036865234375,0.20847538113594055,2.0036056147532122e-16,6.496923546974722e-15,8.9690165623324e-06,2.6732359401648864e-06
508,0.0,158.1135711669922,0.06147642433643341,307.98858642578125,0.26590895652770996,-1.8093165854438098e-15,1.8709658456306406e-14,9.424303243577015e-06,2.9895247735112207e-06
509,0.0,154.96026611328125,0.059136081486940384,365.70184326171875,0.4268653094768524,-8.075137780672037e-16,-1.6903640217159205e-14,9.23635161598213e-06,3.5497248518367996e-06
510,0.0,153.252685546875,0.05949205532670021,293.3253479003906,0.23116633296012878,3.1138286393783687e-16,3.987409716781987e-15,9.134571882896125e-06,2.847194309651968e-06
511,0.0,162.55667114257812,0.0628742128610611,310.045166015625,0.28120124340057373,2.0111950299606107e-15,7.430315992476219e-14,9.689132639323361e-06,3.0094870453467593e-06
512,0.0,157.5102081298828,0.06141391769051552,295.1487731933594,0.17293788492679596,6.94323071259717e-16,8.164870757038263e-15,9.38834000407951e-06,2.8648937586694956e-06
513,0.0,155.12277221679688,0.060907281935214996,289.7217102050781,0.2189117968082428,2.712673835558732e-15,2.692502804711055e-15,9.246037734556012e-06,2.8122153707954567e-06
514,0.0,159.21249389648438,0.06127319484949112,364.4500427246094,0.39834287762641907,2.168404344971009e-17,-5.450813547270075e-14,9.489804142504e-06,3.5375740026211133e-06
515,0.0,161.45164489746094,0.06110063195228577,372.4681396484375,0.4376640319824219,5.243201706139899e-16,1.275787472627271e-13,9.623267942515668e-06,3.615402647483279e-06
516,0.0,173.8468780517578,0.06899603456258774,352.7796630859375,0.36759650707244873,-1.3357370765021415e-16,1.9563796315922276e-14,1.0362081411585677e-05,3.4242941637785407e-06
517,0.0,154.85926818847656,0.06012675166130066,289.2708435058594,0.18488693237304688,-4.3324718812520757e-16,2.7170943311038628e-14,9.230331670551095e-06,2.8078388822905254e-06
518,0.0,160.68055725097656,0.06264781206846237,299.51068115234375,0.2416200488805771,7.090682208055199e-16,2.8169438031239733e-15,9.577307537256274e-06,2.90723301077378e-06
519,0.0,149.03436279296875,0.05850798636674881,268.13421630859375,0.2291857898235321,-9.935628708657163e-16,4.275629882442004e-16,8.883140253601596e-06,2.602673930596211e-06
520,0.0,158.11563110351562,0.060643866658210754,298.51263427734375,0.2550743818283081,6.96491475604688e-16,6.302987730404325e-15,9.424426025361754e-06,2.89754530058417e-06
521,0.0,154.56948852539062,0.0610022209584713,269.57452392578125,0.17933405935764313,2.9824233360731256e-15,1.7045736770324692e-14,9.213059456669725e-06,2.616654455778189e-06
522,0.0,162.70565795898438,0.0640115812420845,301.50506591796875,0.19604794681072235,1.3504822260479443e-15,1.5731832815070977e-14,9.698012945591472e-06,2.926591832874692e-06
523,0.0,161.68878173828125,0.06482141464948654,295.4168701171875,0.20636241137981415,1.465841337200402e-16,6.348046071549991e-15,9.63740239967592e-06,2.8674960503849434e-06
524,0.0,155.35948181152344,0.06415601819753647,365.81683349609375,0.5833372473716736,8.118505867571457e-16,1.7057107679421812e-13,9.260146725864615e-06,3.550840801835875e-06
525,0.0,153.59983825683594,0.05923086032271385,358.25335693359375,0.36909249424934387,2.1263373006785713e-15,-1.3911405698458033e-14,9.155263796856161e-06,3.477425252640387e-06
526,0.0,160.55606079101562,0.0621412917971611,306.83709716796875,0.1824563443660736,3.0357660829594124e-16,3.6130556283365395e-14,9.569886969984509e-06,2.9783477657474577e-06
527,0.0,163.44729614257812,0.0646408349275589,318.1881103515625,0.21579678356647491,9.094287822808411e-16,-4.362639806701485e-15,9.742218026076443e-06,3.0885275918990374e-06
528,0.0,160.41896057128906,0.06306253373622894,302.7728576660156,0.19063816964626312,-2.3505503099485736e-16,4.629743176288656e-15,9.56171516008908e-06,2.9388977509370307e-06
529,0.0,168.399169921875,0.06330487132072449,418.55377197265625,0.5068796873092651,2.197027282324626e-15,8.263195357995079e-14,1.0037372703664005e-05,4.062737843923969e-06
530,0.0,165.15231323242188,0.06601282954216003,290.50115966796875,0.18534088134765625,-1.111090386363145e-15,1.7262838090969547e-14,9.84384496405255e-06,2.8197812298458302e-06
531,0.0,161.57467651367188,0.06325973570346832,294.2264404296875,0.20903097093105316,1.5144135945277526e-15,1.1520470551650269e-14,9.630601198296063e-06,2.8559409201989183e-06
532,0.0,156.1898956298828,0.06113478168845177,294.2708740234375,0.28383904695510864,-4.180683577104105e-16,-4.252182475214788e-15,9.309643246524502e-06,2.856372248061234e-06
533,0.0,155.5508575439453,0.059665288776159286,292.8218994140625,0.21820111572742462,-6.696032617270475e-16,5.389525377228659e-15,9.271553608414251e-06,2.842307594619342e-06
534,0.0,154.73895263671875,0.06020727753639221,285.86529541015625,0.18521523475646973,-1.3140530330524314e-15,1.3201908031948255e-14,9.223160304827616e-06,2.774782615233562e-06
535,0.0,140.3891143798828,0.05403462424874306,326.95123291015625,0.32394495606422424,-1.1960918366860085e-15,-1.0779757179935328e-14,8.367843292944599e-06,3.1735876291349996e-06
536,0.0,158.81204223632812,0.06159323453903198,301.7091979980469,0.22567500174045563,-8.396061623727746e-16,1.9482294805737467e-14,9.46593536355067e-06,2.9285731670825044e-06
537,0.0,158.82313537597656,0.06111406162381172,299.1487731933594,0.2045438140630722,3.703634621210483e-16,1.727484393596393e-14,9.46659656619886e-06,2.903720087488182e-06
538,0.0,161.5352783203125,0.06317991763353348,308.36834716796875,0.1985544115304947,-1.8101839471817982e-15,2.0431777234995122e-15,9.628252882976085e-06,2.9932109555375064e-06
539,0.0,160.0774383544922,0.06223592162132263,300.1593017578125,0.22503726184368134,-8.448103328007051e-16,2.2823558567717193e-14,9.541358849673998e-06,2.913528987846803e-06
540,0.0,148.2117156982422,0.05840401351451874,283.260986328125,0.21292272210121155,-1.740795008142726e-15,6.2401315329709516e-15,8.834106665744912e-06,2.7495036647451343e-06
541,0.0,155.29360961914062,0.060252826660871506,293.60321044921875,0.19558237493038177,-4.701100619897147e-16,6.968415119701409e-15,9.256220437237062e-06,2.8498914161900757e-06
542,0.0,162.12823486328125,0.06252548098564148,298.938720703125,0.23205716907978058,3.469446951953614e-16,4.1377703468973605e-15,9.663595847086981e-06,2.9016812277404824e-06
543,0.0,157.61253356933594,0.06186734512448311,294.1328125,0.22345341742038727,8.456776945386935e-16,1.013057334146774e-14,9.394439075549599e-06,2.8550321076181717e-06
544,0.0,156.58688354492188,0.061356984078884125,317.07977294921875,0.25046613812446594,1.966742740888705e-15,6.752585280213677e-14,9.333305570180528e-06,3.077769406445441e-06
545,0.0,151.16746520996094,0.06105466187000275,260.8577575683594,0.17284563183784485,-1.061650767297806e-15,6.94525035678078e-16,9.010283065435942e-06,2.5320441636722535e-06
546,0.0,147.35377502441406,0.05873003229498863,276.95745849609375,0.21348528563976288,3.963843142607004e-16,5.8950583570725485e-15,8.782969416643027e-06,2.688317636057036e-06
547,0.0,169.70948791503906,0.06610427796840668,377.3981628417969,0.5469502210617065,4.0332320816460765e-16,3.5857662596550793e-14,1.0115473742189351e-05,3.663256393338088e-06
548,0.0,156.38650512695312,0.05922507122159004,371.186767578125,0.3612997233867645,1.2411946470614055e-15,9.473917147746064e-14,9.321362085756846e-06,3.6029648526891833e-06
549,0.0,146.82594299316406,0.05667490512132645,336.20977783203125,0.31708312034606934,2.0083761043121484e-15,2.706203986149367e-15,8.751508175919298e-06,3.2634568469802616e-06
550,0.0,165.48443603515625,0.0642341822385788,314.960693359375,0.21783295273780823,3.034898721221424e-15,1.3259114096106969e-14,9.86364102573134e-06,3.0572002742701443e-06
551,0.0,163.77914428710938,0.06385879218578339,296.6004943847656,0.1671096384525299,7.164407955784213e-16,2.2696010652453746e-15,9.761997716850601e-06,2.8789850148314144e-06
552,0.0,160.0536346435547,0.06249240040779114,292.272705078125,0.16897979378700256,-3.9898639947466563e-17,-6.2241700441128915e-15,9.539940037939232e-06,2.8369768187985756e-06
553,0.0,163.39529418945312,0.06436721980571747,292.5237121582031,0.19943872094154358,4.3194614551822497e-16,3.037773551044405e-14,9.739118468132801e-06,2.8394133551046252e-06
554,0.0,152.0791473388672,0.059440143406391144,285.3614501953125,0.19812297821044922,-2.3678975447083417e-16,3.3093403607471327e-15,9.064623554877471e-06,2.7698920348484535e-06
555,0.0,163.6949005126953,0.06421881914138794,289.44000244140625,0.1748461276292801,-1.8752360775309285e-15,7.651286729030721e-15,9.756976396602113e-06,2.8094809749745764e-06
556,0.0,151.60067749023438,0.05947110801935196,287.64056396484375,0.27037203311920166,1.6627324517237696e-15,2.3448235201921873e-14,9.036104529513977e-06,2.7920143566007027e-06
557,0.0,164.96591186523438,0.06457719206809998,309.1479187011719,0.17869949340820312,-1.154024792393571e-15,6.284483872155081e-15,9.832734576775692e-06,3.000777951456257e-06
558,0.0,161.27716064453125,0.06252533197402954,311.1316833496094,0.19505852460861206,2.654126918244515e-16,8.342492719044543e-15,9.612867870600894e-06,3.020033545908518e-06
559,0.0,152.8087158203125,0.05992944538593292,267.3516845703125,0.1725103110074997,-1.0109101056254843e-15,-1.1581985472411665e-14,9.10810922505334e-06,2.5950782855943544e-06
560,0.0,151.13294982910156,0.05863974615931511,285.74761962890625,0.19770987331867218,-6.31873026124552e-16,1.1803182197356495e-14,9.008225788420532e-06,2.773640289888135e-06
561,0.0,158.92681884765625,0.06175385043025017,295.2030029296875,0.1894756704568863,-3.3128881582467073e-15,1.046837177489865e-14,9.472776582697406e-06,2.8654201287281467e-06
562,0.0,169.25596618652344,0.06632092595100403,318.06201171875,0.17877435684204102,4.332471881252076e-15,1.0008321923223474e-14,1.0088441740663256e-05,3.0873036394041264e-06
563,0.0,154.944580078125,0.060050543397665024,284.935302734375,0.16381080448627472,-2.6818824938601438e-15,-2.66284034617292e-15,9.235416655428708e-06,2.7657554255711148e-06
564,0.0,153.08840942382812,0.0601656548678875,303.75018310546875,0.2249414622783661,-1.1180292802670522e-15,8.812430833345965e-15,9.124780262936838e-06,2.948384235423873e-06
565,0.0,157.8043670654297,0.061014045029878616,295.65631103515625,0.1855834573507309,-1.7459991785706563e-15,5.616796175438249e-15,9.405873242940288e-06,2.869820264095324e-06
566,0.0,167.43421936035156,0.06641508638858795,282.15740966796875,0.2048073709011078,-2.0816681711721685e-17,8.452385079555421e-15,9.979857168218587e-06,2.7387916361476528e-06
567,0.0,153.47975158691406,0.060405194759368896,288.6809387207031,0.22691626846790314,1.4536982728685643e-15,-4.4411745839885355e-15,9.148106073553208e-06,2.8021129310218384e-06
568,0.0,154.0408477783203,0.06001115217804909,267.16705322265625,0.1644996553659439,-1.1570605584765303e-15,-4.7272053282985775e-15,9.181550012726802e-06,2.593286126284511e-06
569,0.0,153.69398498535156,0.05937485024333,325.3660888671875,0.5504854917526245,-2.141082450224374e-15,2.841687117820929e-14,9.1608753791661e-06,3.158201252517756e-06
570,0.0,157.026123046875,0.060413844883441925,296.05938720703125,0.19694076478481293,-2.409530908131785e-15,3.545933603574204e-15,9.359486284665763e-06,2.8737326829286758e-06
571,0.0,162.52288818359375,0.06301083415746689,295.4095458984375,0.1963023990392685,2.680147770384167e-16,1.5220648431403007e-14,9.687119018053636e-06,2.8674248824245296e-06
572,0.0,161.06732177734375,0.06213172897696495,300.37158203125,0.16464191675186157,-3.8311367966947785e-15,5.315157578525626e-15,9.600360499462113e-06,2.9155894480936695e-06
573,0.0,162.70693969726562,0.06283276528120041,303.4565124511719,0.1874152272939682,1.1032841307212493e-15,5.051938702034563e-15,9.698089343146421e-06,2.9455336516548414e-06
574,0.0,151.09115600585938,0.05733778700232506,349.73193359375,0.36053353548049927,7.467984564080155e-16,4.269965931942392e-14,9.005734682432376e-06,3.3947110296139726e-06
575,0.0,162.58229064941406,0.062150828540325165,329.2757873535156,0.1883147805929184,-2.0842702563861337e-15,1.43841678206056e-14,9.690659680927638e-06,3.196151283191284e-06
576,0.0,200.67218017578125,0.07726074010133743,526.4046020507812,1.1545625925064087,4.601354020028481e-15,1.4390128899675197e-13,1.1960994015680626e-05,5.109603534947382e-06
577,0.0,161.020751953125,0.06251884996891022,303.6759338378906,0.21397075057029724,2.839308649305039e-15,1.426297604057835e-14,9.597584721632302e-06,2.947663460872718e-06
578,0.0,166.13693237304688,0.06434592604637146,303.78704833984375,0.19652052223682404,-2.2811613709095013e-15,1.1286420101730855e-14,9.902532838168554e-06,2.948742121589021e-06
579,0.0,157.3804931640625,0.0611489973962307,272.64129638671875,0.19313228130340576,-5.806986835832362e-16,-2.316495985578925e-15,9.380608389619738e-06,2.6464224447408924e-06
580,0.0,161.42138671875,0.06091529130935669,351.330322265625,0.41091036796569824,-9.185360805297194e-16,3.182010725874193e-14,9.621464414522052e-06,3.410226099731517e-06
581,0.0,165.23504638671875,0.06486071646213531,310.0068359375,0.2341889888048172,-9.189697613987136e-16,2.2957322434264066e-15,9.848776244325563e-06,3.009115062013734e-06
582,0.0,173.79443359375,0.0904865711927414,372.7471618652344,0.8829542994499207,1.8648277366750676e-16,7.409707342056343e-14,1.0358955478295684e-05,3.6181108953314833e-06
583,0.0,161.06423950195312,0.06251029670238495,295.83221435546875,0.17308026552200317,2.62680502349788e-15,5.242696450986862e-15,9.600176781532355e-06,2.8715276130242273e-06
584,0.0,161.337646484375,0.06274256855249405,297.34246826171875,0.21441660821437836,2.5326962749261384e-16,-1.610247113938341e-15,9.616473107598722e-06,2.886187076001079e-06
585,0.0,174.82330322265625,0.06693325936794281,414.10321044921875,0.5476686358451843,1.5677563414140394e-15,-1.4958490040161906e-14,1.0420280887046829e-05,4.019537755084457e-06
586,0.0,158.90426635742188,0.06255459785461426,261.534912109375,0.17597249150276184,4.34114549863196e-16,1.3175776218492512e-14,9.471432349528186e-06,2.5386170818819664e-06
587,0.0,162.2965545654297,0.06304637342691422,297.21044921875,0.1881861835718155,-1.928145143548221e-15,2.4147350785597155e-14,9.673628483142238e-06,2.8849055979662808e-06
588,0.0,155.89788818359375,0.06337153166532516,365.7638854980469,1.004260778427124,-1.95590071916385e-16,-1.4413902065186016e-14,9.292238246416673e-06,3.5503269373293733e-06
589,0.0,166.63604736328125,0.06518764048814774,349.2994384765625,0.2505817115306854,-6.670011765130823e-16,-9.292679879714313e-15,9.932282409863546e-06,3.3905130294442642e-06
590,0.0,163.84280395507812,0.06278102099895477,291.91778564453125,0.19563966989517212,-2.1935578353726726e-15,2.6332626332811575e-14,9.765792128746398e-06,2.8335316528682597e-06
591,0.0,161.95217895507812,0.06321854144334793,286.0213928222656,0.16863267123699188,9.792514021889076e-16,4.97848866352988e-15,9.653102097217925e-06,2.7762978334067157e-06
592,0.0,162.1015625,0.062300264835357666,298.2100830078125,0.1991799771785736,9.497611030973019e-16,4.4510337933846914e-14,9.662006050348282e-06,2.8946085421921453e-06
593,0.0,153.43679809570312,0.060928236693143845,271.0093994140625,0.18486297130584717,1.394717674685353e-15,2.324589427741587e-14,9.145545845967717e-06,2.630582230267464e-06
594,0.0,161.21267700195312,0.06022009626030922,421.22344970703125,0.6633101105690002,-4.375839968151496e-16,5.234256699403715e-14,9.609024345991202e-06,4.0886511669668835e-06
595,0.0,151.62391662597656,0.057134319096803665,391.03521728515625,0.7435845136642456,1.7486012637846216e-15,1.16026220749188e-13,9.037489689944778e-06,3.795625843849848e-06
596,0.0,157.05010986328125,0.060435257852077484,278.2640686035156,0.19740916788578033,1.4320142294188543e-15,8.975291552180444e-15,9.36091601033695e-06,2.7010005396732595e-06
597,0.0,157.2905731201172,0.05989544093608856,281.4333190917969,0.20485281944274902,3.1138286393783687e-16,6.075292992204634e-15,9.37524873734219e-06,2.7317630610923516e-06
598,0.0,150.54888916015625,0.058435481041669846,289.095458984375,0.26730620861053467,-4.0505793164058446e-16,-1.6956185059009178e-14,8.97341305972077e-06,2.806136535582482e-06
599,0.0,156.5341339111328,0.06025920808315277,288.03912353515625,0.20469243824481964,7.606762442158299e-16,3.016854547752655e-14,9.330161446996499e-06,2.7958831196883693e-06
600,0.0,163.67103576660156,0.06405054777860641,298.4966735839844,0.20398607850074768,1.0104764247564901e-16,1.4962586079736591e-15,9.75555394688854e-06,2.897390459111193e-06
601,0.0,148.72036743164062,0.058268431574106216,334.8177795410156,0.4106835424900055,1.0512424264419451e-15,1.0788796715548426e-14,8.864424671628512e-06,3.2499451663170476e-06
602,0.0,160.28245544433594,0.06170990690588951,292.28778076171875,0.20573164522647858,5.165139149720943e-16,2.1377019417318822e-14,9.553578820487019e-06,2.837123247445561e-06
603,0.0,160.64190673828125,0.06329416483640671,294.4556884765625,0.18289801478385925,-5.061055741162335e-16,1.8270160165030462e-14,9.575003787176684e-06,2.8581662263604812e-06
604,0.0,164.974609375,0.06462695449590683,302.9436340332031,0.18018992245197296,1.4970663597679845e-15,2.8942072898363136e-16,9.833252988755703e-06,2.940555305031012e-06
605,0.0,162.36968994140625,0.0624142587184906,304.7891540527344,0.2275296151638031,-1.2299189444675562e-15,9.944406511089559e-15,9.677987691247836e-06,2.9584691674244823e-06
606,0.0,161.56846618652344,0.06363266706466675,280.154296875,0.1552087962627411,-1.6132928326584306e-15,4.010080553615248e-15,9.630231033952441e-06,2.7193482310394756e-06
607,0.0,189.66976928710938,0.07397698611021042,379.18841552734375,0.30765751004219055,2.706168622523819e-16,-1.2308503630721807e-15,1.1305199222988449e-05,3.6806336538575124e-06
608,0.0,163.65667724609375,0.062478698790073395,310.89447021484375,0.24179279804229736,-2.044371616438667e-15,2.9416813901233727e-14,9.754698112374172e-06,3.0177309326973045e-06
609,0.0,158.04055786132812,0.060445841401815414,392.8525390625,0.5401380658149719,-5.152128723651117e-16,-3.234026002725543e-14,9.419951311429031e-06,3.813265948338085e-06
610,0.0,159.91680908203125,0.06261419504880905,353.6695556640625,0.4396168291568756,1.910797908788453e-15,4.939673209315362e-14,9.531784598948434e-06,3.432932089708629e-06
611,0.0,179.2213134765625,0.06750581413507462,376.77471923828125,0.6980730891227722,2.641116492174689e-16,1.4259162274733337e-15,1.0682422725949436e-05,3.6572048429661663e-06
612,0.0,180.03826904296875,0.06892264634370804,378.95184326171875,0.4908817708492279,7.311859451242242e-16,2.19691384767233e-13,1.0731117072282359e-05,3.678337407109211e-06
613,0.0,165.65634155273438,0.06516499072313309,293.97808837890625,0.18470917642116547,3.0296945507934936e-15,1.5758527905436644e-14,9.873887393041514e-06,2.853530304491869e-06
614,0.0,175.35968017578125,0.07090695202350616,364.25665283203125,0.4128781855106354,-2.7582103268031233e-16,-1.9242454038590623e-14,1.045225144480355e-05,3.535696805556654e-06
615,0.0,171.79287719726562,0.06513087451457977,321.8183898925781,0.18297798931598663,-3.0643890203130297e-15,3.3839765841911507e-14,1.0239653420285322e-05,3.123765281998203e-06
616,0.0,159.49807739257812,0.06273368746042252,293.73004150390625,0.20904020965099335,9.783840404509192e-16,1.9726233518283127e-14,9.506826245342381e-06,2.851122644642601e-06
617,0.0,165.64773559570312,0.0646626427769661,305.48040771484375,0.21812757849693298,2.174909558005922e-15,1.528986118758905e-14,9.873374438029714e-06,2.9651787372131366e-06
618,0.0,158.28515625,0.06283379346132278,276.6269226074219,0.15402834117412567,1.5595164049031496e-15,7.497819605581293e-15,9.434530511498451e-06,2.685109393496532e-06
619,0.0,177.61061096191406,0.06888752430677414,338.740234375,0.25853919982910156,-2.0929438737660178e-15,1.349175254210331e-14,1.0586417374724988e-05,3.2880188882700168e-06
620,0.0,167.04769897460938,0.0635838583111763,323.6060485839844,0.22700825333595276,1.508775743230828e-15,-2.322852120815121e-15,9.956818757927977e-06,3.1411173040396534e-06
621,0.0,159.9331817626953,0.06211158260703087,293.1037292480469,0.17426303029060364,-8.756016744992934e-16,6.9713814290826934e-15,9.532760486763436e-06,2.845043354682275e-06
622,0.0,164.4149932861328,0.06390847265720367,278.337646484375,0.17296522855758667,-6.860831347488272e-16,2.991147097803487e-14,9.79989727056818e-06,2.7017147203878267e-06
623,0.0,163.55274963378906,0.0627148225903511,349.5994873046875,0.4992876946926117,-4.87890977618477e-16,-4.025335193478825e-15,9.748503543960396e-06,3.3934254588530166e-06
624,0.0,161.45870971679688,0.06254863739013672,319.038818359375,0.22151091694831848,-1.5287250632045613e-15,6.9311253412314856e-15,9.623689038562588e-06,3.0967851216701092e-06
625,0.0,167.12640380859375,0.06456448882818222,295.98504638671875,0.1789705604314804,9.228728892196614e-16,5.327940470369996e-16,9.961509931599721e-06,2.873010998882819e-06
626,0.0,174.2010040283203,0.06677659600973129,317.8603820800781,0.2274446040391922,4.49293380277993e-16,2.829995183236799e-14,1.0383188964624424e-05,3.085346406805911e-06
627,0.0,159.47979736328125,0.061811402440071106,280.16705322265625,0.16266150772571564,1.392982951209376e-15,4.951157027904352e-15,9.505736670689657e-06,2.7194719223189168e-06
628,0.0,162.84210205078125,0.06256880611181259,372.9476623535156,0.3962497413158417,-2.0036056147532122e-16,1.9680185757951774e-13,9.706145647214726e-06,3.620056986619602e-06
629,0.0,163.34152221679688,0.0633898600935936,440.689697265625,0.4792281985282898,1.8132197132647576e-15,1.657667465749732e-13,9.735913408803754e-06,4.277602329239016e-06
630,0.0,165.36558532714844,0.06462246924638748,297.156494140625,0.18579915165901184,-8.248610128269718e-16,1.173856035974457e-14,9.85655697149923e-06,2.884381956391735e-06
631,0.0,161.62640380859375,0.06355112046003342,289.5087890625,0.2336892932653427,9.488937413593135e-16,2.44750508922309e-15,9.633684385335073e-06,2.8101485440856777e-06
632,0.0,160.849609375,0.06736671179533005,366.46514892578125,0.46903398633003235,5.0306980803327406e-17,3.017303746265243e-13,9.587383829057217e-06,3.5571338230511174e-06
633,0.0,172.32611083984375,0.06648969650268555,310.06256103515625,0.21607835590839386,-1.8904149079457255e-15,2.6197026522351528e-14,1.0271436622133479e-05,3.0096559839876136e-06
634,0.0,160.67471313476562,0.06328517943620682,266.57183837890625,0.18829159438610077,-8.87744738831131e-16,-1.01685691218992e-15,9.576959200785495e-06,2.5875085611914983e-06
635,0.0,179.33270263671875,0.07075924426317215,312.304443359375,0.2278011292219162,2.0816681711721685e-17,1.0492667220924744e-14,1.0689062037272379e-05,3.0314170089695835e-06
636,0.0,163.78851318359375,0.06396167725324631,291.2476806640625,0.199210986495018,-1.573394192710964e-15,1.0741619521485203e-14,9.76255614659749e-06,2.8270274015085306e-06
637,0.0,164.52764892578125,0.06412848830223083,343.80511474609375,0.3301134705543518,-6.032500887709347e-16,1.0465603671227022e-13,9.80661206995137e-06,3.337181851748028e-06
638,0.0,156.43023681640625,0.06094643473625183,268.64739990234375,0.1626136749982834,8.014422459012849e-16,1.835830071945585e-14,9.323968697572127e-06,2.6076552330778213e-06
639,0.0,229.98634338378906,0.09172388166189194,503.3908996582031,1.4459596872329712,-5.8191299001641994e-15,6.543253623387396e-14,1.3708254300581757e-05,4.886218448518775e-06
640,0.0,169.19940185546875,0.06616731733083725,292.4715576171875,0.17921119928359985,1.736458199452784e-15,3.2463429205698046e-15,1.0085070243803784e-05,2.838906993929413e-06
641,0.0,176.88137817382812,0.06844401359558105,347.89263916015625,0.27395835518836975,9.211381657436846e-16,-1.508208400562757e-14,1.0542951713432558e-05,3.3768578759918455e-06
642,0.0,162.92135620117188,0.0631507933139801,365.60076904296875,0.41494816541671753,8.595554823465079e-16,1.7055286219772037e-13,9.710869562695734e-06,3.548743734427262e-06
643,0.0,176.37710571289062,0.06896568089723587,294.853515625,0.16077832877635956,-2.0474073825216266e-15,1.3070545927323322e-14,1.0512894732528366e-05,2.8620277134905336e-06
